addressLine1,addressLine2,bathrooms,bedrooms,city,county,countyFips,createdDate,daysOnMarket,formattedAddress,history,id,lastSeenDate,latitude,listedDate,listingAgent,listingOffice,listingType,longitude,lotSize,mlsName,mlsNumber,price,propertyType,removedDate,squareFootage,state,stateFips,status,yearBuilt,zipCode
1177 E 54th St,,1,4,Los Angeles,Los Angeles,037,2023-05-08T00:00:00.000Z,6,"1177 E 54th St, Los Angeles, CA 90011","{'2024-11-22': {'event': 'Sale Listing', 'price': 699900, 'listingType': 'Standard', 'listedDate': '2024-11-22T00:00:00.000Z', 'removedDate': '2024-11-28T00:00:00.000Z', 'daysOnMarket': 6}}","1177-E-54th-St,-Los-Angeles,-CA-90011",2024-11-27T10:23:47.268Z,33.994175,2024-11-22T00:00:00.000Z,"{'name': 'Luis Martinez', 'phone': '5622192452', 'email': 'luismish@hotmail.com'}","{'name': 'VIP Real Estate Firm', 'phone': '5622313333', 'email': 'vip@viprefirm.com'}",Standard,-118.254644,5118,CRMLS,DW24238973,699900,Single Family,2024-11-28T00:00:00.000Z,1484,CA,06,Inactive,1906,90011
1583 E 41st St,,5,8,Los Angeles,Los Angeles,037,2022-12-16T09:44:58.995Z,42,"1583 E 41st St, Los Angeles, CA 90011","{'2025-09-03': {'event': 'Sale Listing', 'price': 955000, 'listingType': 'Standard', 'listedDate': '2025-09-03T00:00:00.000Z', 'removedDate': '2025-10-15T00:00:00.000Z', 'daysOnMarket': 42}}","1583-E-41st-St,-Los-Angeles,-CA-90011",2025-10-14T12:43:05.714Z,34.008641,2025-09-03T00:00:00.000Z,"{'name': 'Kamii Walker', 'phone': '3109465073', 'email': '1realtor.kamii@gmail.com', 'website': 'https://luxurycollectiverealty.com/team/kamii-walker'}","{'name': 'Sandro Bononi', 'phone': '8187263761'}",Standard,-118.245752,4403,TheMLSCLAW,25586971,955000,Single Family,2025-10-15T00:00:00.000Z,2420,CA,06,Inactive,2019,90011
1236 E 53rd St,,2,5,Los Angeles,Los Angeles,037,2024-11-08T00:00:00.000Z,27,"1236 E 53rd St, Los Angeles, CA 90011","{'2024-11-07': {'event': 'Sale Listing', 'price': 799000, 'listingType': 'Standard', 'listedDate': '2024-11-07T00:00:00.000Z', 'removedDate': '2024-12-04T00:00:00.000Z', 'daysOnMarket': 27}}","1236-E-53rd-St,-Los-Angeles,-CA-90011",2024-12-03T12:49:28.689Z,33.994564,2024-11-07T00:00:00.000Z,"{'name': 'David Norman', 'phone': '3108201343', 'email': 'buy90210@gmail.com', 'website': 'http://www.boardwalkre.com'}","{'name': 'Boardwalk Real Estate, Inc.', 'phone': '3108201343', 'email': 'boardwalkoffers@gmail.com'}",Standard,-118.253326,5123,TheMLSCLAW,24-460841,799000,Multi-Family,2024-12-04T00:00:00.000Z,1274,CA,06,Inactive,1921,90011
1600 E 33rd St,,2,3,Los Angeles,Los Angeles,037,2025-06-08T00:00:00.000Z,185,"1600 E 33rd St, Los Angeles, CA 90011","{'2025-06-07': {'event': 'Sale Listing', 'price': 525000, 'listingType': 'Standard', 'listedDate': '2025-06-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 185}}","1600-E-33rd-St,-Los-Angeles,-CA-90011",2025-12-08T13:42:16.116Z,34.011054,2025-06-07T00:00:00.000Z,"{'name': 'Luis Hernandez', 'phone': '5628061000', 'email': 'luis@c21abs.com'}","{'name': 'CENTURY 21 A Better Service Realty', 'phone': '5628061000', 'email': 'dsarinana@aol.com', 'website': 'http://www.c21abetterservice.com/'}",Standard,-118.246259,5158,CRMLS,DW25127933,525000,Single Family,,1415,CA,06,Active,1905,90011
662 E 53rd St,,2,5,Los Angeles,Los Angeles,037,2024-04-22T00:00:00.000Z,47,"662 E 53rd St, Los Angeles, CA 90011",,"662-E-53rd-St,-Los-Angeles,-CA-90011",2024-06-06T00:00:00.000Z,33.993863,2024-04-21T00:00:00.000Z,,,,-118.263669,5966,,,699000,Multi-Family,2024-06-07T00:00:00.000Z,1746,CA,06,Inactive,1913,90011
306 E 36th St,,5,5,Los Angeles,Los Angeles,037,2025-04-10T00:00:00.000Z,83,"306 E 36th St, Los Angeles, CA 90011","{'2025-03-21': {'event': 'Sale Listing', 'price': 1100000, 'listingType': 'Standard', 'listedDate': '2025-03-21T00:00:00.000Z', 'removedDate': '2025-06-12T00:00:00.000Z', 'daysOnMarket': 83}}","306-E-36th-St,-Los-Angeles,-CA-90011",2025-06-11T14:19:07.793Z,34.015259,2025-03-21T00:00:00.000Z,"{'name': 'Kyung Kelly Kim', 'phone': '2133854989', 'email': 'kellykim17@newstarrealty.com'}","{'name': 'Dream Realty Asset Mgt, Inc.', 'phone': '2133808949', 'email': 'chungkenneth@yahoo.com'}",Standard,-118.270247,6240,TheMLSCLAW,25513313,1100000,Multi-Family,2025-06-12T00:00:00.000Z,2380,CA,06,Inactive,1906,90011
306 E 36th St,Unit 306,5,5,Los Angeles,Los Angeles,037,2025-03-21T00:00:00.000Z,20,"306 E 36th St, Unit 306, Los Angeles, CA 90011","{'2025-03-21': {'event': 'Sale Listing', 'price': 1100000, 'listingType': 'Standard', 'listedDate': '2025-03-21T00:00:00.000Z', 'removedDate': '2025-04-10T00:00:00.000Z', 'daysOnMarket': 20}}","306-E-36th-St,-Unit-306,-Los-Angeles,-CA-90011",2025-04-09T13:09:09.096Z,34.015259,2025-03-21T00:00:00.000Z,"{'name': 'Kyung Kelly Kim', 'phone': '2133854989', 'email': 'kellykim17@newstarrealty.com'}","{'name': 'Dream Realty Asset Mgt, Inc.', 'phone': '2133808949', 'email': 'chungkenneth@yahoo.com'}",Standard,-118.270247,6240,TheMLSCLAW,25513313,1100000,Multi-Family,2025-04-10T00:00:00.000Z,2380,CA,06,Inactive,1906,90011
5111 Ascot Ave,,6,5,Los Angeles,Los Angeles,037,2024-05-23T00:00:00.000Z,49,"5111 Ascot Ave, Los Angeles, CA 90011",,"5111-Ascot-Ave,-Los-Angeles,-CA-90011",2024-07-09T13:11:23.220Z,33.99622,2024-05-22T00:00:00.000Z,,,,-118.250582,7503,,,1000000,Multi-Family,2024-07-10T00:00:00.000Z,2745,CA,06,Inactive,1924,90011
1626 E Martin Luther King Jr Blvd,,1,3,Los Angeles,Los Angeles,037,2025-07-31T00:00:00.000Z,35,"1626 E Martin Luther King Jr Blvd, Los Angeles, CA 90011","{'2025-07-31': {'event': 'Sale Listing', 'price': 540000, 'listingType': 'Standard', 'listedDate': '2025-07-31T00:00:00.000Z', 'removedDate': '2025-09-04T00:00:00.000Z', 'daysOnMarket': 35}}","1626-E-Martin-Luther-King-Jr-Blvd,-Los-Angeles,-CA-90011",2025-09-03T12:29:33.314Z,34.010037,2025-07-31T00:00:00.000Z,"{'name': 'Jose Castaneda', 'phone': '3237227300', 'email': 'floydexclusive@yahoo.com'}","{'name': 'CENTURY 21 Realty Masters', 'phone': '3237227300', 'email': 'rmeg@msn.com'}",Standard,-118.245892,3854,CRMLS,DW25171630,540000,Single Family,2025-09-04T00:00:00.000Z,1069,CA,06,Inactive,1907,90011
1325 E Adams Blvd,,6,7,Los Angeles,Los Angeles,037,2025-08-01T00:00:00.000Z,58,"1325 E Adams Blvd, Los Angeles, CA 90011","{'2025-08-01': {'event': 'Sale Listing', 'price': 1240000, 'listingType': 'Standard', 'listedDate': '2025-08-01T00:00:00.000Z', 'removedDate': '2025-09-12T00:00:00.000Z', 'daysOnMarket': 42}, '2025-10-08': {'event': 'Sale Listing', 'price': 1190000, 'listingType': 'Standard', 'listedDate': '2025-10-08T00:00:00.000Z', 'removedDate': '2025-12-05T00:00:00.000Z', 'daysOnMarket': 58}}","1325-E-Adams-Blvd,-Los-Angeles,-CA-90011",2025-12-04T12:14:45.252Z,34.016338,2025-10-08T00:00:00.000Z,"{'name': 'Armin Soleimani', 'phone': '3109677707', 'email': 'arminsoleimani@gmail.com'}","{'name': 'Global Platinum Properties, Inc.', 'phone': '4243941030'}",Standard,-118.249229,6307,TheMLSCLAW,25603393,1190000,Multi-Family,2025-12-05T00:00:00.000Z,2838,CA,06,Inactive,1924,90011
1534 E 47th St,,2,3,Los Angeles,Los Angeles,037,2024-12-27T00:00:00.000Z,21,"1534 E 47th St, Los Angeles, CA 90011","{'2024-12-27': {'event': 'Sale Listing', 'price': 700000, 'listingType': 'Standard', 'listedDate': '2024-12-27T00:00:00.000Z', 'removedDate': '2025-01-17T00:00:00.000Z', 'daysOnMarket': 21}}","1534-E-47th-St,-Los-Angeles,-CA-90011",2025-01-16T12:25:10.163Z,34.000771,2024-12-27T00:00:00.000Z,,"{'name': 'CENTURY 21 Jervis & Associates', 'phone': '5628622226', 'email': 'jakijervis@aol.com', 'website': 'http://www.century21jervis.com/'}",Standard,-118.246921,6001,CRMLS,DW24253212,700000,Single Family,2025-01-17T00:00:00.000Z,1770,CA,06,Inactive,1914,90011
4301 Woodlawn Ave,,8,12,Los Angeles,Los Angeles,037,2025-05-21T00:00:00.000Z,36,"4301 Woodlawn Ave, Los Angeles, CA 90011","{'2025-05-20': {'event': 'Sale Listing', 'price': 1399000, 'listingType': 'Standard', 'listedDate': '2025-05-20T00:00:00.000Z', 'removedDate': '2025-06-25T00:00:00.000Z', 'daysOnMarket': 36}}","4301-Woodlawn-Ave,-Los-Angeles,-CA-90011",2025-06-24T14:33:44.543Z,34.005534,2025-05-20T00:00:00.000Z,"{'name': 'J.j. Lopez', 'phone': '3237227300', 'email': 'rmeg@msn.com'}","{'name': 'Century 21 Realty Masters', 'phone': '3237227300', 'email': 'aruizhouses@yahoo.com', 'website': 'http://c21realtymasters.com/'}",Standard,-118.273118,6751,CRMLS,MB25111196,1399000,Multi-Family,2025-06-25T00:00:00.000Z,5216,CA,06,Inactive,1964,90011
444 E 31st St,,2,6,Los Angeles,Los Angeles,037,2025-08-28T00:00:00.000Z,42,"444 E 31st St, Los Angeles, CA 90011","{'2025-08-27': {'event': 'Sale Listing', 'price': 889999, 'listingType': 'Standard', 'listedDate': '2025-08-27T00:00:00.000Z', 'removedDate': '2025-10-08T00:00:00.000Z', 'daysOnMarket': 42}}","444-E-31st-St,-Los-Angeles,-CA-90011",2025-10-07T12:48:48.518Z,34.018784,2025-08-27T00:00:00.000Z,"{'name': 'Emmanuel Padilla', 'phone': '8007295111', 'email': 'emmanuel.padilla@aol.com'}","{'name': 'eXp Realty of California Inc.', 'phone': '8888327179', 'email': 'ray@raymarquez.com', 'website': 'https://ca.exprealty.com/'}",Standard,-118.26649,4853,CRMLS,DW25192955,889999,Multi-Family,2025-10-08T00:00:00.000Z,1630,CA,06,Inactive,1910,90011
776 E 54th St,,2,2,Los Angeles,Los Angeles,037,2025-02-16T00:00:00.000Z,9,"776 E 54th St, Los Angeles, CA 90011","{'2025-02-16': {'event': 'Sale Listing', 'price': 629900, 'listingType': 'Standard', 'listedDate': '2025-02-16T00:00:00.000Z', 'removedDate': '2025-02-25T00:00:00.000Z', 'daysOnMarket': 9}}","776-E-54th-St,-Los-Angeles,-CA-90011",2025-02-24T11:27:54.726Z,33.993102,2025-02-16T00:00:00.000Z,"{'name': 'Marquez Salvador', 'phone': '6266956959', 'email': 'salsellshomes@hotmail.com'}","{'name': 'Realty Masters & Associates', 'phone': '9099935710', 'email': 'vkyan@rmasters.com'}",Standard,-118.26117,5304,CRMLS,CV25034648,629900,Single Family,2025-02-25T00:00:00.000Z,782,CA,06,Inactive,1909,90011
1426 E 50th St,,2,5,Los Angeles,Los Angeles,037,2025-10-17T00:00:00.000Z,54,"1426 E 50th St, Los Angeles, CA 90011","{'2025-10-16': {'event': 'Sale Listing', 'price': 749000, 'listingType': 'Standard', 'listedDate': '2025-10-16T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 54}}","1426-E-50th-St,-Los-Angeles,-CA-90011",2025-12-08T14:05:33.043Z,33.997267,2025-10-16T00:00:00.000Z,"{'name': 'Lourdes Galvez', 'phone': '5627156240', 'email': 'galvezlourdes@yahoo.com'}","{'name': 'Lourdes Galvez', 'phone': '5627156240', 'email': 'galvezlourdes@yahoo.com'}",Standard,-118.249247,5005,CRMLS,DW25241063,749000,Multi-Family,,1850,CA,06,Active,1957,90011
3522 Maple Ave,,5,6,Los Angeles,Los Angeles,037,2024-04-17T00:00:00.000Z,136,"3522 Maple Ave, Los Angeles, CA 90011","{'2024-04-16': {'event': 'Sale Listing', 'price': 799000, 'listingType': 'Standard', 'listedDate': '2024-04-16T00:00:00.000Z', 'removedDate': '2024-10-18T00:00:00.000Z', 'daysOnMarket': 185}, '2024-10-28': {'event': 'Sale Listing', 'price': 750000, 'listingType': 'Standard', 'listedDate': '2024-10-28T00:00:00.000Z', 'removedDate': '2025-03-13T00:00:00.000Z', 'daysOnMarket': 136}}","3522-Maple-Ave,-Los-Angeles,-CA-90011",2025-03-12T12:51:06.078Z,34.015732,2024-10-28T00:00:00.000Z,"{'name': 'Manny Martinez', 'phone': '5628642731', 'email': 'mannybhrealtor@gmail.com'}","{'name': 'Coldwell Banker Alliance Rty', 'phone': '5629452221', 'email': 'luisc@cballiance.net'}",Standard,-118.270141,6878,CRMLS,DW24222258,750000,Multi-Family,2025-03-13T00:00:00.000Z,4032,CA,06,Inactive,1909,90011
440 E 31st St,,2,3,Los Angeles,Los Angeles,037,2024-06-06T00:00:00.000Z,26,"440 E 31st St, Los Angeles, CA 90011",,"440-E-31st-St,-Los-Angeles,-CA-90011",2024-06-30T13:05:39.411Z,34.018778,2024-06-05T00:00:00.000Z,,,,-118.266689,3468,,,640000,Single Family,2024-07-01T00:00:00.000Z,1198,CA,06,Inactive,1903,90011
600 E 29th St,,4,6,Los Angeles,Los Angeles,037,2025-05-18T00:00:00.000Z,127,"600 E 29th St, Los Angeles, CA 90011","{'2025-05-17': {'event': 'Sale Listing', 'price': 990000, 'listingType': 'Standard', 'listedDate': '2025-05-17T00:00:00.000Z', 'removedDate': '2025-09-21T00:00:00.000Z', 'daysOnMarket': 127}}","600-E-29th-St,-Los-Angeles,-CA-90011",2025-09-20T12:38:24.235Z,34.019771,2025-05-17T00:00:00.000Z,"{'name': 'Jeremy Flores', 'phone': '3106272887', 'email': 'jeremydtla@gmail.com', 'website': 'http://www.jfdwellings.com'}","{'name': 'Jeremy Flores', 'phone': '3232050357'}",Standard,-118.264812,3163,TheMLSCLAW,25540211,990000,Multi-Family,2025-09-21T00:00:00.000Z,2560,CA,06,Inactive,1915,90011
3834 Maple Ave,,5,9,Los Angeles,Los Angeles,037,2024-11-13T00:00:00.000Z,186,"3834 Maple Ave, Los Angeles, CA 90011","{'2024-11-13': {'event': 'Sale Listing', 'price': 950000, 'listingType': 'Standard', 'listedDate': '2024-11-13T00:00:00.000Z', 'removedDate': '2025-04-17T00:00:00.000Z', 'daysOnMarket': 155}, '2025-06-06': {'event': 'Sale Listing', 'price': 850000, 'listingType': 'Standard', 'listedDate': '2025-06-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 186}}","3834-Maple-Ave,-Los-Angeles,-CA-90011",2025-12-08T13:42:16.092Z,34.012173,2025-06-06T00:00:00.000Z,"{'name': 'Mike Iryami', 'phone': '3105253708', 'email': 'mike@mikeiryami.com'}","{'name': 'BRC Advisors- BH', 'email': 'epatterson@brcadvisors.com'}",Standard,-118.272316,4568,TheMLSCLAW,25544779,850000,Multi-Family,,2806,CA,06,Active,1959,90011
856 E 25th St,,,,Los Angeles,Los Angeles,037,2025-07-31T00:00:00.000Z,42,"856 E 25th St, Los Angeles, CA 90011","{'2025-07-30': {'event': 'Sale Listing', 'price': 689000, 'listingType': 'Standard', 'listedDate': '2025-07-30T00:00:00.000Z', 'removedDate': '2025-09-10T00:00:00.000Z', 'daysOnMarket': 42}}","856-E-25th-St,-Los-Angeles,-CA-90011",2025-09-09T12:54:06.408Z,34.02076,2025-07-30T00:00:00.000Z,"{'name': 'Quentin Givens', 'phone': '3102004111', 'email': 'qg@seedsrealtygroup.com'}","{'name': 'Quentin Givens-Broker', 'phone': '3102004111'}",Standard,-118.257179,6252,TheMLSCLAW,25571743,689000,Land,2025-09-10T00:00:00.000Z,,CA,06,Inactive,,90011
1009 E 25th St,,1,3,Los Angeles,Los Angeles,037,2023-02-24T00:00:00.000Z,4,"1009 E 25th St, Los Angeles, CA 90011","{'2025-05-09': {'event': 'Sale Listing', 'price': 450000, 'listingType': 'Standard', 'listedDate': '2025-05-09T00:00:00.000Z', 'removedDate': '2025-05-11T00:00:00.000Z', 'daysOnMarket': 2}, '2025-10-11': {'event': 'Sale Listing', 'price': 450000, 'listingType': 'Standard', 'listedDate': '2025-10-11T00:00:00.000Z', 'removedDate': '2025-10-15T00:00:00.000Z', 'daysOnMarket': 4}}","1009-E-25th-St,-Los-Angeles,-CA-90011",2025-10-14T05:30:08.678Z,34.020329,2025-10-11T00:00:00.000Z,"{'name': 'Erika Amis', 'phone': '9099490605', 'email': 'erikaamisremax@gmail.com'}","{'name': 'eXp Realty of California Inc.', 'phone': '8888327179', 'email': 'ray@raymarquez.com', 'website': 'https://ca.exprealty.com/'}",Standard,-118.255273,6877,CRMLS,CV25098911,450000,Single Family,2025-10-15T00:00:00.000Z,1120,CA,06,Inactive,1901,90011
1335-1337 E Adams Blvd,,5,14,Los Angeles,Los Angeles,037,2024-12-06T00:00:00.000Z,184,"1335-1337 E Adams Blvd, Los Angeles, CA 90011","{'2024-12-05': {'event': 'Sale Listing', 'price': 1999000, 'listingType': 'Standard', 'listedDate': '2024-12-05T00:00:00.000Z', 'removedDate': '2025-06-07T00:00:00.000Z', 'daysOnMarket': 184}}","1335-1337-E-Adams-Blvd,-Los-Angeles,-CA-90011",2025-06-06T13:21:13.845Z,34.016312,2024-12-05T00:00:00.000Z,"{'name': 'Brian Dombroski', 'phone': '5594774332', 'email': 'brian@dombroskire.com', 'website': 'http://camlsonly.com'}","{'name': 'Dombroski Realty', 'phone': '5594774332', 'email': 'brian@dombroskire.com'}",Standard,-118.248909,6743,CRMLS,FR24244366,1999000,Multi-Family,2025-06-07T00:00:00.000Z,4266,CA,06,Inactive,1941,90011
1121 E 55th St,,3,6,Los Angeles,Los Angeles,037,2024-04-21T00:00:00.000Z,8,"1121 E 55th St, Los Angeles, CA 90011",,"1121-E-55th-St,-Los-Angeles,-CA-90011",2024-04-28T00:00:00.000Z,33.993268,2024-04-21T00:00:00.000Z,,,,-118.25583,5119,,,650000,Multi-Family,2024-04-29T00:00:00.000Z,1903,CA,06,Inactive,1903,90011
939 E 55th St,,2,3,Los Angeles,Los Angeles,037,2025-09-27T00:00:00.000Z,46,"939 E 55th St, Los Angeles, CA 90011","{'2025-09-26': {'event': 'Sale Listing', 'price': 685000, 'listingType': 'Standard', 'listedDate': '2025-09-26T00:00:00.000Z', 'removedDate': '2025-11-11T00:00:00.000Z', 'daysOnMarket': 46}}","939-E-55th-St,-Los-Angeles,-CA-90011",2025-11-10T12:48:29.615Z,33.992777,2025-09-26T00:00:00.000Z,"{'name': 'Jeanne Hai', 'phone': '6262292200', 'email': 'jeanneyhai@hotmail.com'}","{'name': 'RE/MAX PREMIER PROPERTIES', 'phone': '6265876711', 'email': 'peteloeffler@remax.net'}",Standard,-118.259133,7009,CRMLS,WS25225091,685000,Single Family,2025-11-11T00:00:00.000Z,1476,CA,06,Inactive,1932,90011
911 E 55th St,,1,3,Los Angeles,Los Angeles,037,2025-02-11T00:00:00.000Z,11,"911 E 55th St, Los Angeles, CA 90011","{'2025-02-10': {'event': 'Sale Listing', 'price': 430000, 'listingType': 'Standard', 'listedDate': '2025-02-10T00:00:00.000Z', 'removedDate': '2025-05-06T00:00:00.000Z', 'daysOnMarket': 85}, '2025-05-15': {'event': 'Sale Listing', 'price': 430000, 'listingType': 'Standard', 'listedDate': '2025-05-15T00:00:00.000Z', 'removedDate': '2025-06-19T00:00:00.000Z', 'daysOnMarket': 35}, '2025-09-15': {'event': 'Sale Listing', 'price': 525000, 'listingType': 'Standard', 'listedDate': '2025-09-15T00:00:00.000Z', 'removedDate': '2025-09-26T00:00:00.000Z', 'daysOnMarket': 11}}","911-E-55th-St,-Los-Angeles,-CA-90011",2025-09-25T11:40:46.173Z,33.992775,2025-09-15T00:00:00.000Z,"{'name': 'Jose Ricardo Ponce, Realtor', 'phone': '9096655215', 'email': 'clientcare@realestateponce.com', 'website': 'http://www.ponceponce.com'}","{'name': 'Ponce & Ponce Realty', 'phone': '9092660934', 'email': 'poncereo@gmail.com', 'website': 'http://www.ponceponce.com'}",Standard,-118.259611,5606,CRMLS,IG25217024,525000,Single Family,2025-09-26T00:00:00.000Z,1239,CA,06,Inactive,1902,90011
142 E Vernon Ave,,,,Los Angeles,Los Angeles,037,2025-04-18T00:00:00.000Z,197,"142 E Vernon Ave, Los Angeles, CA 90011","{'2025-04-17': {'event': 'Sale Listing', 'price': 899000, 'listingType': 'Standard', 'listedDate': '2025-04-17T00:00:00.000Z', 'removedDate': '2025-10-31T00:00:00.000Z', 'daysOnMarket': 197}}","142-E-Vernon-Ave,-Los-Angeles,-CA-90011",2025-10-30T12:13:19.477Z,34.003559,2025-04-17T00:00:00.000Z,"{'name': 'Jon Emrani', 'phone': '2139431800', 'email': 'jon.emrani@marcusmillichap.com', 'website': 'http://www.marcusmillichap.com/about-us/agents/jon-emrani-jemrani-1'}","{'name': 'Marcus & Millichap', 'phone': '2139431800'}",Standard,-118.273086,6593,TheMLSCLAW,25526673,899000,Land,2025-10-31T00:00:00.000Z,,CA,06,Inactive,,90011
995 E 55th St,,3,5,Los Angeles,Los Angeles,037,2025-08-22T00:00:00.000Z,109,"995 E 55th St, Los Angeles, CA 90011","{'2025-08-22': {'event': 'Sale Listing', 'price': 949000, 'listingType': 'Standard', 'listedDate': '2025-08-22T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 109}}","995-E-55th-St,-Los-Angeles,-CA-90011",2025-12-08T14:05:50.268Z,33.992781,2025-08-22T00:00:00.000Z,"{'name': 'Francisco Granadeno', 'phone': '3235627777', 'email': 'chico@century21powerhouse.com'}","{'name': 'Big Block Powerhouse Realty', 'phone': '3235627777', 'email': 'ferniec21@yahoo.com'}",Standard,-118.258143,7013,CRMLS,RS25189614,949000,Multi-Family,,2909,CA,06,Active,1903,90011
1139 E 55th St,,4,5,Los Angeles,Los Angeles,037,2024-07-20T00:00:00.000Z,176,"1139 E 55th St, Los Angeles, CA 90011","{'2024-07-19': {'event': 'Sale Listing', 'price': 708000, 'listingType': 'Standard', 'listedDate': '2024-07-19T00:00:00.000Z', 'removedDate': '2025-01-11T00:00:00.000Z', 'daysOnMarket': 176}}","1139-E-55th-St,-Los-Angeles,-CA-90011",2025-01-10T11:55:05.806Z,33.993268,2024-07-19T00:00:00.000Z,"{'name': 'Michael Reynoso', 'phone': '6264357533', 'email': 'michaelreynoso7@yahoo.com'}","{'name': 'Coldwell Banker Dynasty/Tc', 'phone': '6263091900', 'email': 'dynastybroker@gmail.com', 'website': 'http://www.cbdynasty.com'}",Standard,-118.255434,5117,CRMLS,WS24148770,708000,Multi-Family,2025-01-11T00:00:00.000Z,1720,CA,06,Inactive,1922,90011
146 E 45th St,,3,4,Los Angeles,Los Angeles,037,2025-08-17T00:00:00.000Z,12,"146 E 45th St, Los Angeles, CA 90011","{'2025-08-16': {'event': 'Sale Listing', 'price': 600000, 'listingType': 'Standard', 'listedDate': '2025-08-16T00:00:00.000Z', 'removedDate': '2025-09-07T00:00:00.000Z', 'daysOnMarket': 22}, '2025-10-31': {'event': 'Sale Listing', 'price': 600000, 'listingType': 'Standard', 'listedDate': '2025-10-31T00:00:00.000Z', 'removedDate': '2025-11-12T00:00:00.000Z', 'daysOnMarket': 12}}","146-E-45th-St,-Los-Angeles,-CA-90011",2025-11-11T11:01:38.604Z,34.00265,2025-10-31T00:00:00.000Z,"{'name': 'Valencia Marlowe', 'phone': '3107800461', 'email': 'marlowehomes@kw.com'}","{'name': 'Y Realty', 'phone': '9493314140', 'email': 'candiceculen@kw.com'}",Standard,-118.272918,6667,CRMLS,PW25182241,600000,Multi-Family,2025-11-12T00:00:00.000Z,2724,CA,06,Inactive,1904,90011
1031 E 55th St,,4,4,Los Angeles,Los Angeles,037,2024-09-24T00:00:00.000Z,33,"1031 E 55th St, Los Angeles, CA 90011","{'2024-09-23': {'event': 'Sale Listing', 'price': 825000, 'listingType': 'Standard', 'listedDate': '2024-09-23T00:00:00.000Z', 'removedDate': '2024-10-26T00:00:00.000Z', 'daysOnMarket': 33}}","1031-E-55th-St,-Los-Angeles,-CA-90011",2024-10-25T13:42:35.149Z,33.992784,2024-09-23T00:00:00.000Z,"{'name': 'Maria Lizarraga', 'phone': '5629042222', 'email': 'marializarraga4@yahoo.com'}","{'name': 'Hamilton Homes Real Estates', 'phone': '6267863841', 'email': 'info@hamiltonhomesre.com'}",Standard,-118.257483,7017,CRMLS,DW24179567,825000,Multi-Family,2024-10-26T00:00:00.000Z,1828,CA,06,Inactive,1923,90011
4717 Wall St,,1,3,Los Angeles,Los Angeles,037,2024-06-21T00:00:00.000Z,7,"4717 Wall St, Los Angeles, CA 90011",,"4717-Wall-St,-Los-Angeles,-CA-90011",2024-06-26T10:20:24.850Z,34.000557,2024-06-20T00:00:00.000Z,,,,-118.272101,6302,,,599000,Single Family,2024-06-27T00:00:00.000Z,1305,CA,06,Inactive,1909,90011
